project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554344,74047902,naseixas,2,8,0,3250,3250,2,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,orestmartyn00,2,2,23,0,23,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,brmtm,2,10,12582,8084,20666,5,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,hen.2305,2,8,47,8,55,3,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,17maria.abreu,2,7,9,8,17,2,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,tomascamara2002,2,4,2,1,3,1,0,0,0,0,0,0,1,0,1,4,3
50554344,74047902,sofiamarinho2002,2,4,5,1,6,2,0,0,0,0,0,4,3,4,5,4,3
50554344,74047902,josedavidsantosrodrigues,2,3,44,2,46,2,0,0,0,0,0,1,1,1,2,4,3
50554344,74047902,mvininn,2,1,5,0,5,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,clararigomes,2,1,5,0,5,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,joanarita_falcao,2,12,36,15,51,3,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,flaviasimoes2002,2,5,13,3,16,2,0,0,0,0,0,1,0,1,0,4,3
50554344,74047902,ferreira.g.r.alex,2,2,5,1,6,2,0,0,0,0,0,2,3,2,3,4,3
50554344,74047902,joaotinoco03,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,marianaacorreiaa2121,2,6,30,2,32,2,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,beatriz54ale,2,1,4,0,4,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,tigas.anjos19,2,1,5,0,5,1,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,juliaverbitska02,2,3,24,2,26,2,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,freireresende2003,2,9,36,0,36,3,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,diogomotauni,2,2,15,5,20,1,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,69872219+gmgoncalo,2,3,7,2,9,3,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,guifigueiredo2003,2,1,4,0,4,1,0,0,0,0,0,1,2,1,2,4,3
50554344,74047902,diogofreitas.freitas3,2,2,29,2,31,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,anasofiacastrowork,2,5,44,5,49,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,bjpsilva93,2,2,39,2,41,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,calvin.comolo1,2,1,11,0,11,1,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,mzrela,2,2,6,0,6,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,lena.belas,2,2,5,6,11,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,custodiogoncalo999gmail.com,2,2,7,1,8,1,0,0,0,0,0,0,0,0,0,4,3
50554344,74047902,jeduardoslb,2,2,10,0,10,1,0,1,1,1,4,0,0,0,0,4,3
50554344,74047902,resende2003,2,0,0,0,0,0,0,2,2,4,8,2,2,2,3,4,3
50554344,74047902,mzrela1,2,0,0,0,0,0,0,0,0,4,0,1,0,1,5,4,3
50554344,74047902,brmtm_dei,2,0,0,0,0,0,0,1,1,5,2,12,8,12,18,4,3
50554344,74047902,ohnoanyway,2,0,0,0,0,0,0,0,0,0,0,12,3,12,14,4,3
50554344,74047902,rikinaifas,2,0,0,0,0,0,0,0,0,0,0,10,3,10,10,4,3
50554344,74047902,marcos_n,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,Clara_Gomes,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,maria.abreuv,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,JohnyPeters,2,0,0,0,0,0,0,0,0,0,0,10,4,10,10,4,3
50554344,74047902,bii_aleixoo,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3
50554344,74047902,joanafcarvalho,2,0,0,0,0,0,0,0,0,0,0,2,2,2,5,4,3
50554344,74047902,Julia_Verbitska,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,3
50554344,74047902,marianafccorreia,2,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,3
50554344,74047902,custodiogoncalo999,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3
50554344,74047902,gmgoncalo41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
