project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554307,74047902,naseixas,3,8,0,3250,3250,2,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,afonsomartins002,3,9,1772,721,2493,6,0,0,0,0,0,1,3,1,4,104,32
50554307,74047902,hugopriva,3,21,547,321,868,8,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,tiagolopes,3,46,81,35,116,4,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,uc2021229812,3,24,41945,594,42539,7,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,joel2001sebastiao,3,14,288,248017,248305,7,0,4,1,1,2,2,0,2,3,104,32
50554307,74047902,uc2021226149,3,9,65,24,89,4,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,yasminswerak,3,3,24,12,36,3,0,0,0,0,0,1,2,1,4,104,32
50554307,74047902,uc2021182524,3,13,178,45,223,5,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,martateixeira002,3,4,21,4,25,3,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,josecoutinho,3,3,122,28,150,2,0,1,1,3,9,7,3,7,8,104,32
50554307,74047902,kikobras15,3,7,195,26,221,5,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,miguelbas03,3,1,4,0,4,1,0,0,0,0,0,5,5,5,5,104,32
50554307,74047902,raquelquintela02,3,9,415,235,650,3,0,3,3,4,9,13,17,12,13,104,32
50554307,74047902,tiago2003fb,3,14,597,55,652,9,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,uc2021229679,3,7,21127,234,21361,5,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,carlosferreira,3,24,650,94,744,10,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,netomargarida15,3,4,59,15,74,2,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,joanacardoso00,3,6,18,52,70,3,0,0,0,0,0,0,0,0,0,104,32
50554307,74047902,tomas.martins.alves,3,29,27870,20063,47933,7,0,7,6,20,6,13,8,12,15,104,32
50554307,74047902,j4jitoplayer,3,18,777998,16866,794864,7,0,4,3,5,8,2,0,2,5,104,32
