project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554274,74047902,naseixas,2,8,0,3250,3250,2,0,0,0,0,0,0,0,0,2,2,158
50554274,74047902,rodrigues.filipealexandre2003,2,79,63164,40827,103991,16,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,6578430-Curvu,2,123,61215,74927,136142,22,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,frederico.ferreira,2,164,75419,42900,118319,20,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,mars.gomes2003,2,21,11692,491,12183,5,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,130778805+ReapperDxD,2,28,3184,1004,4188,7,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,pedromiguelbritesantos,2,24,10423,740,11163,4,0,5,3,16,24,2,4,2,6,2,158
50554274,74047902,ruipavidal,2,65,1595,139,1734,9,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,menesesm133,2,24,416,32,448,6,0,3,3,9,19,2,3,2,6,2,158
50554274,74047902,besteststurbina,2,43,631,43,674,8,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,onunorodrigues,2,12,191,4,195,4,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,lucas.m.loberto,2,25,558,209,767,5,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,82334391+HenriqueJLM,2,18,2552,654,3206,7,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,henriquejlm,2,24,1474,214,1688,6,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,mikeduc72,2,48,2795,992,3787,10,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,claudia.reis.torres,2,9,480,28,508,9,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,uc2021221907,2,31,1191,107,1298,12,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,mikeresmoreira,2,29,167,11,178,7,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,marlucas2003,2,48,30179,10436,40615,11,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,uc2021226534,2,43,15577,1755,17332,11,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,diogo.felipe.santos,2,28,1464,0,1464,5,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,74557389+gabao000,2,5,180,10,190,3,0,0,0,0,0,0,0,0,0,2,158
50554274,74047902,uc2021242097,2,13,365,18,383,4,0,0,0,0,0,0,0,0,0,2,158
