project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50479247,74047902,naseixas,5,8,0,3250,3250,2,0,0,0,0,0,0,1,0,0,52,89
50479247,74047902,guinaseuf,5,134,537434,9845,547279,24,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,pmcb.uc,5,36,152796,6663,159459,14,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,andre.s.ferreira.vip,5,209,587735,28109,615844,32,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,diogolemos7,5,8,141,23,164,6,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,nunessdev,5,5,69,0,69,4,0,0,0,1,0,0,1,0,5,52,89
50479247,74047902,uc2021232615,5,125,11669,3900,15569,31,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,pedromoliv,5,4,50,8,58,4,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,josesantos,5,57,9139,3846,12985,21,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021214124,5,13,2326,840,3166,7,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021242102,5,25,748,383,1131,6,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,vasco.dias23,5,31,5652,5432,11084,10,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,vieirarafael2001,5,31,1088,463,1551,8,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,fermnsantos,5,75,1864,137,2001,16,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,cynthiadalila69,5,8,125594,957,126551,6,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,jotaantunes03,5,40,2352,85,2437,13,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,edupereira530,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,pedromendes,5,11,123,8,131,6,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021233455,5,44,6507,2202,8709,13,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,rforjazr,5,3,3,0,3,1,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021232021,5,16,600,150,750,8,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021232043student.uc.pt,5,30,1271,153,1424,17,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,luis.teixeirapereira15,5,16,3331,4963,8294,8,0,4,4,6,8,0,1,0,5,52,89
50479247,74047902,joaodsfonseca727,5,5,47,21,68,2,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,thiagolutzdias,5,67,141173,8017,149190,8,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,uc2021232043,5,4,184,52,236,1,0,0,0,0,0,0,0,0,0,52,89
50479247,74047902,Eufalasio,5,0,0,0,0,0,0,8,5,83,26,37,17,30,56,52,89
50479247,74047902,diogoo-lemos,5,0,0,0,0,0,0,1,1,1,1,0,6,0,5,52,89
50479247,74047902,elme-engineer,5,0,0,0,0,0,0,8,7,19,21,2,6,1,16,52,89
50479247,74047902,Fernando_Santos_01,5,0,0,0,0,0,0,19,14,11,27,31,8,27,32,52,89
50479247,74047902,pedromolivdei,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,52,89
50479247,74047902,AndreFerreira5,5,0,0,0,0,0,0,42,41,79,68,38,7,37,59,52,89
50479247,74047902,Tome_Ferreira,5,0,0,0,0,0,0,20,20,19,48,38,13,38,44,52,89
50479247,74047902,josed_santos,5,0,0,0,0,0,0,1,1,4,3,7,7,7,21,52,89
50479247,74047902,Diogo_Honorio,5,0,0,0,0,0,0,1,1,2,2,0,6,0,10,52,89
50479247,74047902,Tomas03Silva,5,0,0,0,0,0,0,0,0,1,0,1,12,1,10,52,89
50479247,74047902,Jfonseca727,5,0,0,0,0,0,0,1,1,3,2,0,1,0,3,52,89
50479247,74047902,jotaantunes,5,0,0,0,0,0,0,11,7,13,39,7,15,7,14,52,89
50479247,74047902,zini23,5,0,0,0,0,0,0,8,6,2,11,1,7,1,9,52,89
50479247,74047902,lutzzdias,5,0,0,0,0,0,0,8,8,51,41,4,15,4,25,52,89
50479247,74047902,pedromende5,5,0,0,0,0,0,0,0,0,1,0,1,2,1,4,52,89
50479247,74047902,Rodrigo_Borralho,5,0,0,0,0,0,0,0,0,2,0,3,7,2,11,52,89
50479247,74047902,vascodias23,5,0,0,0,0,0,0,2,2,0,2,0,6,0,6,52,89
50479247,74047902,brunosilva15,5,0,0,0,0,0,0,3,1,2,1,0,7,0,8,52,89
50479247,74047902,Lynn2k1,5,0,0,0,0,0,0,1,1,1,2,1,5,0,9,52,89
50479247,74047902,Edu9ardo,5,0,0,0,0,0,0,0,0,0,0,3,4,3,4,52,89
50479247,74047902,mzrela1,5,0,0,0,0,0,0,0,0,0,0,5,0,5,10,52,89
50479247,74047902,dars01,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,89
50479247,74047902,CintiaDalila,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,52,89
