project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554344,74047902,naseixas,4,8,0,3250,3250,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,orestmartyn00,4,73,837,599,1436,5,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,brmtm,4,17,13613,8265,21878,10,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,hen.2305,4,15,11186,272,11458,7,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,17maria.abreu,4,10,185,38,223,4,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,tomascamara2002,4,4,2,1,3,1,0,0,0,0,0,0,1,0,1,4,5
50554344,74047902,sofiamarinho2002,4,4,5,1,6,2,0,0,0,0,0,31,23,31,39,4,5
50554344,74047902,josedavidsantosrodrigues,4,10,318850,2927,321777,5,0,0,0,0,0,9,10,9,18,4,5
50554344,74047902,mvininn,4,4,56,0,56,3,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,clararigomes,4,1,5,0,5,1,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,joanarita_falcao,4,17,390,51,441,7,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,flaviasimoes2002,4,9,405,286,691,4,0,0,0,0,0,2,4,2,4,4,5
50554344,74047902,ferreira.g.r.alex,4,23,932,795,1727,7,0,0,0,0,0,9,13,9,15,4,5
50554344,74047902,joaotinoco03,4,14,1473,297,1770,7,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,marianaacorreiaa2121,4,10,205,36,241,5,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,beatriz54ale,4,5,109,84,193,3,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,tigas.anjos19,4,11,662,98,760,8,0,2,1,16,8,7,5,7,12,4,5
50554344,74047902,juliaverbitska02,4,3,24,2,26,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,freireresende2003,4,10,41,5,46,4,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,diogomotauni,4,7,536,22,558,5,0,1,1,16,7,2,3,2,4,4,5
50554344,74047902,69872219+gmgoncalo,4,28,449,156,605,11,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,guifigueiredo2003,4,9,289,132,421,4,0,0,0,0,0,2,6,2,7,4,5
50554344,74047902,diogofreitas.freitas3,4,2,29,2,31,1,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,anasofiacastrowork,4,13,255107,319,255426,4,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,bjpsilva93,4,3,70,28,98,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,calvin.comolo1,4,11,268281,286,268567,7,0,0,0,0,0,2,2,2,4,4,5
50554344,74047902,mzrela,4,2,6,0,6,1,0,0,0,0,0,0,0,0,2,4,5
50554344,74047902,lena.belas,4,3,9,10,19,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,custodiogoncalo999gmail.com,4,6,45978,61,46039,3,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,jeduardoslb,4,2,10,0,10,1,0,1,1,1,4,0,0,0,0,4,5
50554344,74047902,claraarigomes,4,4,139,22,161,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,maaaarcosvbn,4,7,200,34,234,2,0,0,0,0,0,0,0,0,0,4,5
50554344,74047902,gmgoncalo41,4,37,3333,967,4300,11,0,13,11,59,76,13,12,13,17,4,5
50554344,74047902,resende2003,4,0,0,0,0,0,0,2,2,4,8,4,4,4,5,4,5
50554344,74047902,mzrela1,4,0,0,0,0,0,0,0,0,4,0,1,0,1,5,4,5
50554344,74047902,brmtm_dei,4,0,0,0,0,0,0,3,3,11,6,25,16,25,38,4,5
50554344,74047902,bii_aleixoo,4,0,0,0,0,0,0,1,0,1,3,7,9,7,9,4,5
50554344,74047902,marcos_n,4,0,0,0,0,0,0,1,0,2,2,10,5,10,11,4,5
50554344,74047902,maria.abreuv,4,0,0,0,0,0,0,1,0,2,2,7,4,7,7,4,5
50554344,74047902,ohnoanyway,4,0,0,0,0,0,0,0,0,0,0,13,5,13,15,4,5
50554344,74047902,rikinaifas,4,0,0,0,0,0,0,0,0,0,0,24,11,24,24,4,5
50554344,74047902,Clara_Gomes,4,0,0,0,0,0,0,0,0,0,0,4,11,4,4,4,5
50554344,74047902,JohnyPeters,4,0,0,0,0,0,0,0,0,0,0,27,14,27,26,4,5
50554344,74047902,joanafcarvalho,4,0,0,0,0,0,0,0,0,0,0,16,7,16,20,4,5
50554344,74047902,Julia_Verbitska,4,0,0,0,0,0,0,0,0,0,0,2,6,2,2,4,5
50554344,74047902,marianafccorreia,4,0,0,0,0,0,0,0,0,0,0,2,9,2,8,4,5
50554344,74047902,custodiogoncalo999,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,5
50554344,74047902,brunosilva11,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,5
50554344,74047902,snorfgg,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5
