project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554382,74047902,naseixas,5,8,0,3250,3250,2,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,pedroptramalho,5,64,30403,45926,76329,15,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,eugenia.c.oliveira,5,75,28754,45953,74707,13,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,maycury7,5,24,122,53,175,7,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,lmpuisa.8510,5,2,16,1,17,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,xdferreira,5,5,16,3,19,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,tiago03silva.10,5,13,45,14,59,3,0,3,3,16,20,3,3,3,7,20,52
50554382,74047902,2003danimartins,5,13,215,3,218,7,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,brunagasparbgg179,5,15,187,3,190,4,0,4,4,3,6,6,6,6,12,20,52
50554382,74047902,bfportugal,5,18,111,29,140,5,0,5,5,3,9,0,0,0,7,20,52
50554382,74047902,glerciomaunze16,5,12,6349,16504,22853,9,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,carolina.travanca,5,20,7,0,7,7,0,1,1,3,3,31,18,31,34,20,52
50554382,74047902,uc2021216180,5,2,14,0,14,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,yankovasofia,5,9,68,63,131,3,0,1,1,1,5,0,0,0,0,20,52
50554382,74047902,manalbuquerque2003,5,2,28,0,28,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,zecaprodrigues,5,1,15,0,15,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,uc2021244917,5,9,210,33,243,6,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,diogo.silva.henriques44,5,5,17,0,17,2,0,1,0,1,1,0,4,0,2,20,52
50554382,74047902,uc2021234629,5,1,5,0,5,1,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,laudamha,5,10,2157,0,2157,6,0,2,1,2,19,0,4,0,2,20,52
50554382,74047902,tomefsimoes,5,11,76,32,108,4,0,2,2,6,7,3,6,3,7,20,52
50554382,74047902,crimarcal20,5,2,9,0,9,2,0,0,0,1,0,0,4,0,2,20,52
50554382,74047902,zecaprodriges,5,2,14,14,28,2,0,1,0,5,1,0,3,0,4,20,52
50554382,74047902,2003andrepinto,5,4,56,2,58,2,0,1,1,0,1,0,0,0,0,20,52
50554382,74047902,101889480+eoliveira02,5,4,13906,22722,36628,3,0,0,0,0,0,0,0,0,0,20,52
50554382,74047902,tathiellefonseca,5,0,0,0,0,0,0,4,1,11,11,1,2,1,5,20,52
50554382,74047902,PedroRamalho18,5,0,0,0,0,0,0,13,12,39,24,22,25,21,33,20,52
50554382,74047902,Glercio,5,0,0,0,0,0,0,1,0,2,2,8,2,6,7,20,52
50554382,74047902,DanielMartins03,5,0,0,0,0,0,0,4,3,4,8,1,1,1,6,20,52
50554382,74047902,Maycury,5,0,0,0,0,0,0,7,7,13,14,1,1,1,6,20,52
50554382,74047902,eoliveira02,5,0,0,0,0,0,0,11,11,42,23,30,20,30,38,20,52
50554382,74047902,martasqpp,5,0,0,0,0,0,0,0,0,2,0,1,1,1,4,20,52
50554382,74047902,xaviferreira,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,52
50554382,74047902,Malbuquerque03,5,0,0,0,0,0,0,0,0,0,0,1,0,1,6,20,52
50554382,74047902,mzrela1,5,0,0,0,0,0,0,0,0,0,0,15,6,15,18,20,52
50554382,74047902,HugoAlmeida82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,52
