project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50479247,74047902,naseixas,4,8,0,3250,3250,2,0,0,0,0,0,0,1,0,0,52,59
50479247,74047902,guinaseuf,4,128,536019,9476,545495,22,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,pmcb.uc,4,30,152465,5022,157487,12,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,andre.s.ferreira.vip,4,138,295972,17870,313842,23,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,diogolemos7,4,3,32,1,33,3,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,nunessdev,4,5,69,0,69,4,0,0,0,1,0,0,1,0,4,52,59
50479247,74047902,uc2021232615,4,85,5960,3636,9596,22,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,pedromoliv,4,4,50,8,58,4,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,josesantos,4,48,5744,2555,8299,17,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,uc2021214124,4,8,2245,821,3066,5,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,uc2021242102,4,16,616,342,958,5,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,vasco.dias23,4,15,454,107,561,7,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,vieirarafael2001,4,11,151,24,175,4,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,fermnsantos,4,66,1627,136,1763,13,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,cynthiadalila69,4,7,125569,957,126526,5,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,jotaantunes03,4,20,1459,18,1477,8,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,edupereira530,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,pedromendes,4,11,123,8,131,6,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,uc2021233455,4,26,6272,2142,8414,9,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,rforjazr,4,3,3,0,3,1,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,uc2021232021,4,5,248,14,262,4,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,uc2021232043student.uc.pt,4,10,920,21,941,8,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,luis.teixeirapereira15,4,16,3331,4963,8294,8,0,4,4,6,8,0,1,0,5,52,59
50479247,74047902,joaodsfonseca727,4,5,47,21,68,2,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,thiagolutzdias,4,29,137290,3293,140583,6,0,0,0,0,0,0,0,0,0,52,59
50479247,74047902,Eufalasio,4,0,0,0,0,0,0,8,5,82,26,37,17,30,56,52,59
50479247,74047902,diogoo-lemos,4,0,0,0,0,0,0,0,0,1,0,0,5,0,5,52,59
50479247,74047902,elme-engineer,4,0,0,0,0,0,0,6,5,16,16,1,6,1,15,52,59
50479247,74047902,Fernando_Santos_01,4,0,0,0,0,0,0,16,11,9,22,31,8,27,32,52,59
50479247,74047902,pedromolivdei,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,52,59
50479247,74047902,AndreFerreira5,4,0,0,0,0,0,0,35,34,37,61,38,7,37,53,52,59
50479247,74047902,Tome_Ferreira,4,0,0,0,0,0,0,7,7,14,29,36,12,36,40,52,59
50479247,74047902,josed_santos,4,0,0,0,0,0,0,1,1,4,3,7,7,7,21,52,59
50479247,74047902,Diogo_Honorio,4,0,0,0,0,0,0,0,0,1,0,0,6,0,9,52,59
50479247,74047902,Tomas03Silva,4,0,0,0,0,0,0,0,0,1,0,1,12,1,10,52,59
50479247,74047902,Jfonseca727,4,0,0,0,0,0,0,1,1,3,2,0,1,0,3,52,59
50479247,74047902,jotaantunes,4,0,0,0,0,0,0,7,5,9,26,5,14,5,12,52,59
50479247,74047902,zini23,4,0,0,0,0,0,0,2,2,2,4,1,7,1,9,52,59
50479247,74047902,lutzzdias,4,0,0,0,0,0,0,4,4,26,18,1,11,1,21,52,59
50479247,74047902,pedromende5,4,0,0,0,0,0,0,0,0,1,0,1,2,1,4,52,59
50479247,74047902,Rodrigo_Borralho,4,0,0,0,0,0,0,0,0,2,0,0,7,0,8,52,59
50479247,74047902,vascodias23,4,0,0,0,0,0,0,1,1,0,1,0,6,0,6,52,59
50479247,74047902,Edu9ardo,4,0,0,0,0,0,0,0,0,0,0,3,4,3,4,52,59
50479247,74047902,mzrela1,4,0,0,0,0,0,0,0,0,0,0,5,0,5,10,52,59
50479247,74047902,dars01,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,59
50479247,74047902,Lynn2k1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,8,52,59
50479247,74047902,brunosilva15,4,0,0,0,0,0,0,0,0,0,0,0,7,0,6,52,59
50479247,74047902,CintiaDalila,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,52,59
