project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554251,74047902,naseixas,5,8,0,3250,3250,2,0,0,0,0,0,0,0,0,1,2,488
50554251,74047902,fragus03,5,139,6861,1339,8200,32,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,alfernandes,5,326,112833,198716,311549,42,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021223358,5,50,3032,1233,4265,26,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,rodrigodesa2003,5,141,112118,9706,121824,31,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,lauraacaetano18,5,87,1683,943,2626,20,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,oliveirasantosandremg,5,439,352098,52622,404720,52,0,45,45,468,339,42,41,42,130,2,488
50554251,74047902,uc2019218410,5,68,1632,528,2160,5,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,joaogomes.silva03,5,168,5595,1932,7527,24,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,jjooaoo.pereira,5,139,4651,2113,6764,23,0,15,15,76,119,13,12,13,23,2,488
50554251,74047902,miguel1leopoldo,5,83,2067,1496,3563,22,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,rafaelarias,5,202,12318,10228,22546,36,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,ana.bea.roc,5,108,2293,1212,3505,18,0,15,15,56,132,8,10,8,19,2,488
50554251,74047902,sofia.parreira.santos,5,122,5877,6643,12520,25,0,13,13,74,113,7,19,7,42,2,488
50554251,74047902,uc2020216164,5,85,1343,137,1480,23,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,raquelmgcardoso01,5,231,507426,363961,871387,42,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021220627,5,207,15842,6281,22123,25,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021247604,5,132,2217,344,2561,24,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021225109,5,61,974,468,1442,24,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,sara.m.amaraal,5,81,5205,1702,6907,21,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021247569,5,130,3581,569,4150,31,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2019222229,5,99,9926,4960,14886,23,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2020237060,5,63,4892,3411,8303,20,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021226821,5,65,5310,2443,7753,14,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,eduardoferreira1329,5,71,1295,555,1850,19,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021212100,5,166,4952,1236,6188,32,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,martimgomesoliveira,5,159,2036,872,2908,34,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,jonibpereira,5,130,11092,4945,16037,20,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,uc2021223430,5,154,39115,18328,57443,25,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,silassequeiraa,5,8,48,0,48,1,0,1,1,2,4,1,0,1,3,2,488
50554251,74047902,miguelleopoldo,5,109,5925,2434,8359,26,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,dbsimoes20,5,104,1043,2078,3121,12,0,0,0,0,0,0,0,0,0,2,488
50554251,74047902,diogosimoes,5,245,24586,21806,46392,40,0,0,0,0,0,0,0,0,0,2,488
