project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50521584,74047902,naseixas,2,11,41,3250,3291,4,0,0,0,2,0,0,0,0,2,53,31
50521584,74047902,artur.gramkow,2,51,3197,839,4036,18,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,joser0drigueswork,2,68,9936,17195,27131,18,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,jofranbranmacedo,2,25,5991,16606,22597,9,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,cecilia.carvalho23,2,20,593,56,649,9,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,josemacedo,2,7,5463,16943,22406,4,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,anamorais,2,82,870,305,1175,11,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,phdsantos,2,6,45,26,71,1,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,tomas7025,2,29,7733,2803,10536,12,0,0,0,0,0,8,7,8,14,53,31
50521584,74047902,rso.trabalho,2,90,10709,4827,15536,16,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,rafaelricardo403,2,16,798,204,1002,8,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,afonsosilvaduarteasd,2,17,131,23,154,6,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,franciscosilva.fs227,2,38,625,56,681,11,0,0,0,0,0,8,7,8,10,53,31
50521584,74047902,uc2020217084,2,26,3983,191,4174,10,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,mateusqueiroz,2,18,171,43,214,8,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,stefanospanagoulias.spl,2,9,4271,25,4296,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,joaosamueldiogo,2,35,8024,1590,9614,10,0,1,1,1,7,7,8,7,8,53,31
50521584,74047902,83210306+pedcastro22,2,17,574,106,680,8,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,mrfernandes,2,37,543,275,818,9,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,tiagoconceicao,2,4,237,9,246,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,raulrodrigues,2,8,577,10,587,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,catarinasilva2003,2,23,6914,1532,8446,6,0,0,0,0,0,11,15,11,12,53,31
50521584,74047902,mmarianaguiomar,2,11,567,16,583,6,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,96994533+Miguel-MotaCruz,2,24,2850,747,3597,11,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,miguel.motacruz,2,4,328,14,342,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,miguelrainho2003,2,30,56063,1974,58037,11,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,antoniomartins,2,11,297,16,313,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,hugomarques,2,29,251209,409,251618,7,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,hugo.duart302,2,16,373,49,422,9,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,be.felix09,2,19,51066,165,51231,8,0,1,0,4,0,6,6,6,6,53,31
50521584,74047902,uc2021239977,2,3,26,2,28,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,navalho.manuel,2,14,406,121,527,3,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,duarteneves2003,2,15,177,42,219,5,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,cordeiro.jose.oliveira,2,11,166,17,183,5,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,santoshpjoao2003,2,25,34789,34037,68826,12,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,uc2021198420,2,8,41,37,78,6,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,tomasazougado,2,3,14,101,115,2,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,gfmrp1,2,3,3493,1064,4557,2,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,mateusqueiroz03,2,3,327,9,336,2,0,0,0,0,0,0,0,0,0,53,31
50521584,74047902,Artur2002,2,0,0,0,0,0,0,5,5,20,52,9,8,9,10,53,31
50521584,74047902,Hugo8Marques,2,0,0,0,0,0,0,0,0,13,0,8,9,8,9,53,31
50521584,74047902,anacmorais,2,0,0,0,0,0,0,4,3,5,9,14,12,14,20,53,31
50521584,74047902,sjooaaoo,2,0,0,0,0,0,0,0,0,1,0,11,10,11,17,53,31
50521584,74047902,MigWorksonLab,2,0,0,0,0,0,0,0,0,10,0,10,9,10,10,53,31
50521584,74047902,Guilherme.M,2,0,0,0,0,0,0,0,0,2,0,4,4,4,4,53,31
50521584,74047902,HugoCidra,2,0,0,0,0,0,0,0,0,2,0,9,7,9,9,53,31
50521584,74047902,Rodrig0liveira,2,0,0,0,0,0,0,3,3,15,29,8,8,8,9,53,31
50521584,74047902,StefanosDEI,2,0,0,0,0,0,0,1,1,6,3,6,6,6,6,53,31
50521584,74047902,RicardoSimoes2019231869,2,0,0,0,0,0,0,1,0,4,0,10,14,10,12,53,31
50521584,74047902,AntonioTavaresMartins,2,0,0,0,0,0,0,0,0,1,0,4,1,4,4,53,31
50521584,74047902,Tiago_Conceicao,2,0,0,0,0,0,0,0,0,2,0,4,4,4,4,53,31
50521584,74047902,RaulSerraRodrigues,2,0,0,0,0,0,0,0,0,1,0,6,5,6,6,53,31
50521584,74047902,af0nso_duarte,2,0,0,0,0,0,0,1,0,1,1,10,12,10,11,53,31
50521584,74047902,MNavalho,2,0,0,0,0,0,0,5,5,13,10,7,7,7,8,53,31
50521584,74047902,cordeir0,2,0,0,0,0,0,0,0,0,1,0,5,5,5,6,53,31
50521584,74047902,DuarteNeves,2,0,0,0,0,0,0,0,0,2,0,5,5,5,7,53,31
50521584,74047902,Miguel-MotaCruz,2,0,0,0,0,0,0,3,2,5,9,18,17,18,28,53,31
50521584,74047902,joserodpt,2,0,0,0,0,0,0,10,9,29,20,12,14,12,19,53,31
50521584,74047902,josemacedo03,2,0,0,0,0,0,0,2,2,5,5,11,6,11,18,53,31
50521584,74047902,cmdcarvalho,2,0,0,0,0,0,0,1,1,1,2,10,6,10,15,53,31
50521584,74047902,marianaguiomar,2,0,0,0,0,0,0,0,0,1,0,8,10,8,13,53,31
50521584,74047902,pedrocastro99,2,0,0,0,0,0,0,0,0,0,0,8,9,8,15,53,31
50521584,74047902,nmrfernandes,2,0,0,0,0,0,0,0,0,0,0,9,8,9,11,53,31
