project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554382,74047902,naseixas,4,8,0,3250,3250,2,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,pedroptramalho,4,43,29620,45755,75375,9,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,eugenia.c.oliveira,4,56,28588,45829,74417,9,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,maycury7,4,12,110,51,161,5,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,lmpuisa.8510,4,2,16,1,17,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,xdferreira,4,5,16,3,19,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,tiago03silva.10,4,3,45,14,59,2,0,1,1,3,5,1,1,1,5,20,29
50554382,74047902,2003danimartins,4,5,94,3,97,4,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,brunagasparbgg179,4,7,166,3,169,3,0,1,1,2,2,4,4,4,10,20,29
50554382,74047902,bfportugal,4,16,99,15,114,4,0,4,4,2,6,0,0,0,7,20,29
50554382,74047902,glerciomaunze16,4,12,6349,16504,22853,9,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,carolina.travanca,4,4,7,0,7,4,0,0,0,0,0,16,10,16,19,20,29
50554382,74047902,uc2021216180,4,2,14,0,14,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,yankovasofia,4,9,68,63,131,3,0,1,1,1,5,0,0,0,0,20,29
50554382,74047902,manalbuquerque2003,4,2,28,0,28,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,zecaprodrigues,4,1,15,0,15,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,uc2021244917,4,9,210,33,243,6,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,diogo.silva.henriques44,4,5,17,0,17,2,0,1,0,1,1,0,4,0,2,20,29
50554382,74047902,uc2021234629,4,1,5,0,5,1,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,laudamha,4,10,2157,0,2157,6,0,2,1,2,19,0,4,0,0,20,29
50554382,74047902,tomefsimoes,4,5,42,16,58,3,0,0,0,1,0,0,3,0,4,20,29
50554382,74047902,crimarcal20,4,2,9,0,9,2,0,0,0,1,0,0,4,0,2,20,29
50554382,74047902,zecaprodriges,4,2,14,14,28,2,0,1,0,5,1,0,3,0,4,20,29
50554382,74047902,2003andrepinto,4,4,56,2,58,2,0,1,1,0,1,0,0,0,0,20,29
50554382,74047902,101889480+eoliveira02,4,4,13906,22722,36628,3,0,0,0,0,0,0,0,0,0,20,29
50554382,74047902,tathiellefonseca,4,0,0,0,0,0,0,4,1,11,11,1,2,1,5,20,29
50554382,74047902,PedroRamalho18,4,0,0,0,0,0,0,8,7,29,17,21,24,20,30,20,29
50554382,74047902,Glercio,4,0,0,0,0,0,0,1,0,2,2,8,2,6,7,20,29
50554382,74047902,DanielMartins03,4,0,0,0,0,0,0,2,1,1,2,0,0,0,5,20,29
50554382,74047902,Maycury,4,0,0,0,0,0,0,2,2,6,2,1,1,1,6,20,29
50554382,74047902,eoliveira02,4,0,0,0,0,0,0,9,9,24,19,29,19,29,35,20,29
50554382,74047902,martasqpp,4,0,0,0,0,0,0,0,0,2,0,1,1,1,4,20,29
50554382,74047902,xaviferreira,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,29
50554382,74047902,Malbuquerque03,4,0,0,0,0,0,0,0,0,0,0,1,0,1,6,20,29
50554382,74047902,mzrela1,4,0,0,0,0,0,0,0,0,0,0,15,3,15,18,20,29
50554382,74047902,HugoAlmeida82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,29
