project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554328,74047902,naseixas,3,8,0,3250,3250,2,0,0,0,0,0,0,0,0,1,11,108
50554328,74047902,dbsimoes20,3,30,403,457,860,6,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,diogosimoes,3,20,2757,3157,5914,6,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,afonso.gouveia.melo,3,65,40834,1092,41926,13,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,vascopereirabastos,3,49,39277,42592,81869,14,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,alexandracosta115,3,3,29,3,32,1,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,fsrosendo02,3,49,39088,142,39230,12,0,6,6,15,21,25,19,25,32,11,108
50554328,74047902,tomas.tavares7,3,19,429,168,597,8,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,132321237+Lufas360,3,13,110,10,120,7,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,marianamagueijo3005,3,14,260,20,280,8,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,cocfilipefsoares,3,10,182,56,238,5,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,estevao.abreu40,3,177,90147,4321,94468,19,0,18,11,87,60,20,19,20,37,11,108
50554328,74047902,santos.annasofia,3,18,587,228,815,5,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,77duarte77,3,19,191,41,232,6,0,3,3,4,11,6,7,6,6,11,108
50554328,74047902,146131789+simaosousa1610,3,3,391,358,749,3,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,marianamagueijo30,3,40,747,64,811,10,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,asdsd.070,3,46,482,39,521,6,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,uc2021199102,3,84,43763,335,44098,14,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,mpintodacunha,3,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,108
50554328,74047902,ines.silva.marcelino,3,52,160758,78,160836,12,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,kpires2003,3,29,409,99,508,6,0,5,4,2,15,5,5,5,7,11,108
50554328,74047902,joaomatosn01,3,16,587,58,645,5,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,mmgomes,3,23,2357,1994,4351,3,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,pedrocatorze,3,25,800,265,1065,5,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,guterres,3,4,28,6,34,2,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,franciscoquerido_03,3,41,5699,547,6246,11,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,mariana22.01.2001,3,5,78,12,90,3,0,1,1,0,2,4,4,4,7,11,108
50554328,74047902,simaosousa,3,64,2420,534,2954,14,0,15,9,49,49,19,14,19,25,11,108
50554328,74047902,moirapc19,3,46,7719,9513,17232,7,0,3,2,9,15,5,6,5,12,11,108
50554328,74047902,miguelbraga,3,2,12,0,12,2,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,simao_sousa_16,3,13,754,142,896,8,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,luis.teixeirapereira15,3,1,14,0,14,1,0,0,0,1,0,2,1,2,1,11,108
50554328,74047902,joaodsfonseca727,3,3,18,5,23,1,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,uc2020218429,3,38,404,40,444,6,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,braga.mfs,3,50,46617,1048,47665,5,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,anasofia,3,2,3,0,3,1,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,lufas3henriques,3,3,36,0,36,2,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,filipefreiresoares,3,2,40,14,54,2,0,0,0,0,0,0,0,0,0,11,108
50554328,74047902,ghost1,3,0,0,0,0,0,0,7,3,49,52,4,0,4,9,11,108
50554328,74047902,thejacknives,3,0,0,0,0,0,0,6,6,41,32,10,16,10,19,11,108
50554328,74047902,mmagueijo,3,0,0,0,0,0,0,11,11,47,62,21,22,21,21,11,108
50554328,74047902,filipesoares06,3,0,0,0,0,0,0,4,3,13,14,12,12,12,12,11,108
