project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554328,74047902,naseixas,1,8,0,3250,3250,2,0,0,0,0,0,0,0,0,1,11,6
50554328,74047902,dbsimoes20,1,30,403,457,860,6,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,diogosimoes,1,20,2757,3157,5914,6,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,afonso.gouveia.melo,1,6,100,0,100,2,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,vascopereirabastos,1,1,7,0,7,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,alexandracosta115,1,3,29,3,32,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,fsrosendo02,1,8,82,8,90,2,0,1,1,1,3,2,5,2,2,11,6
50554328,74047902,tomas.tavares7,1,1,7,0,7,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,132321237+Lufas360,1,3,13,8,21,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,marianamagueijo3005,1,4,69,0,69,2,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,cocfilipefsoares,1,1,6,0,6,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,estevao.abreu40,1,3,8,2,10,1,0,0,0,2,0,4,4,4,4,11,6
50554328,74047902,santos.annasofia,1,1,8,0,8,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,77duarte77,1,2,8,0,8,1,0,0,0,0,0,1,1,1,1,11,6
50554328,74047902,146131789+simaosousa1610,1,3,391,358,749,3,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,marianamagueijo30,1,1,21,0,21,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,asdsd.070,1,8,24,15,39,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,uc2021199102,1,8,151,3,154,2,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,mpintodacunha,1,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,6
50554328,74047902,ines.silva.marcelino,1,4,15,2,17,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,kpires2003,1,3,16,1,17,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,joaomatosn01,1,5,17,8,25,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,mmgomes,1,1,13,0,13,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,pedrocatorze,1,2,8,1,9,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,guterres,1,1,13,0,13,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,franciscoquerido_03,1,7,31,17,48,1,0,0,0,0,0,0,0,0,0,11,6
50554328,74047902,mariana22.01.2001,1,1,14,0,14,1,0,0,0,0,0,0,1,0,1,11,6
50554328,74047902,ghost1,1,0,0,0,0,0,0,7,3,49,52,4,0,4,9,11,6
50554328,74047902,simaosousa,1,0,0,0,0,0,0,3,0,4,3,3,3,3,3,11,6
50554328,74047902,thejacknives,1,0,0,0,0,0,0,0,0,3,0,2,2,2,2,11,6
50554328,74047902,mmagueijo,1,0,0,0,0,0,0,1,1,4,6,3,2,3,3,11,6
50554328,74047902,filipesoares06,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,6
50554328,74047902,Gininha,1,0,0,0,0,0,0,1,1,2,4,0,2,0,2,11,6
50554328,74047902,asfsantos,1,0,0,0,0,0,0,0,0,0,0,2,2,2,5,11,6
50554328,74047902,dtoAndre,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,6
50554328,74047902,Miguel_Braga,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,6
50554328,74047902,Francisco_Querido,1,0,0,0,0,0,0,0,0,0,0,5,3,5,6,11,6
50554328,74047902,moirapc19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11,6
50554328,74047902,LuisHenriques3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11,6
50554328,74047902,GeneralTT,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,6
50554328,74047902,Denecio,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,6
50554328,74047902,AlexandraCosta,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,6
