project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554328,74047902,naseixas,4,9,57,3250,3307,3,0,0,0,0,0,0,0,0,1,11,187
50554328,74047902,dbsimoes20,4,30,403,457,860,6,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,diogosimoes,4,20,2757,3157,5914,6,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,afonso.gouveia.melo,4,90,42136,1875,44011,18,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,vascopereirabastos,4,112,138002,53119,191121,25,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,alexandracosta115,4,7,63,22,85,3,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,fsrosendo02,4,117,40822,1302,42124,17,0,15,14,43,43,37,29,37,50,11,187
50554328,74047902,tomas.tavares7,4,40,44397,3123,47520,12,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,132321237+Lufas360,4,19,519,289,808,10,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,marianamagueijo3005,4,16,323,115,438,9,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,cocfilipefsoares,4,10,182,56,238,5,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,estevao.abreu40,4,236,98140,10163,108303,29,0,24,17,129,80,26,26,26,54,11,187
50554328,74047902,santos.annasofia,4,33,776,242,1018,7,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,77duarte77,4,29,4211,3418,7629,9,0,7,6,10,28,6,7,6,6,11,187
50554328,74047902,146131789+simaosousa1610,4,3,391,358,749,3,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,marianamagueijo30,4,43,1181,587,1768,11,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,asdsd.070,4,80,1039,480,1519,9,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,uc2021199102,4,98,44187,547,44734,19,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,mpintodacunha,4,5,86,4,90,2,0,0,0,2,0,2,0,2,3,11,187
50554328,74047902,ines.silva.marcelino,4,70,160844,78,160922,21,0,0,0,0,0,0,0,0,0,11,187
50554328,74047902,kpires2003,4,45,551,106,657,10,0,5,4,22,15,11,10,10,17,11,187
