project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50521584,74047902,naseixas,5,11,41,3250,3291,4,0,0,0,2,0,0,0,0,3,53,139
50521584,74047902,artur.gramkow,5,148,1010891,3413,1014304,36,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,joser0drigueswork,5,219,52227,34562,86789,49,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,jofranbranmacedo,5,87,21288,25461,46749,30,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,cecilia.carvalho23,5,105,4003,2201,6204,33,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,josemacedo,5,16,7740,19824,27564,11,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,anamorais,5,157,1486,556,2042,33,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,phdsantos,5,6,45,26,71,1,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,tomas7025,5,107,131592,42071,173663,36,0,0,0,1,0,24,21,24,44,53,139
50521584,74047902,rso.trabalho,5,288,278877,26983,305860,41,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,rafaelricardo403,5,127,16847,9810,26657,25,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,afonsosilvaduarteasd,5,31,161,23,184,14,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,franciscosilva.fs227,5,100,15539,2403,17942,31,0,0,0,0,0,29,27,29,38,53,139
50521584,74047902,uc2020217084,5,94,85745,5203,90948,29,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,mateusqueiroz,5,29,212,44,256,16,0,0,0,0,0,0,0,0,0,53,139
50521584,74047902,stefanospanagoulias.spl,5,10,6216,25,6241,4,0,0,0,0,0,0,0,0,0,53,139
