project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch
50554251,74047902,dbsimoes20,2,98,925,1952,2877,7,0,0,0,0,0,0,0,0,0,2,160
50554251,74047902,diogosimoes,2,131,13616,11156,24772,16,0,0,0,0,0,0,0,0,0,2,160
50554251,74047902,uc2019208442,2,3,24,0,24,1,0,0,0,0,0,0,0,0,0,2,160
50554251,74047902,salome.s.monteiro,2,8,796,105,901,2,0,0,0,0,0,0,0,0,0,2,160
50554251,74047902,rodrigosa03,2,0,0,0,0,0,0,5,5,81,22,1,5,1,42,2,160
50554251,74047902,johnnyuc,2,0,0,0,0,0,0,5,5,149,42,5,6,5,49,2,160
50554251,74047902,LuisSalvador,2,0,0,0,0,0,0,5,5,33,56,27,0,27,19,2,160
50554251,74047902,jgsilva03,2,0,0,0,0,0,0,3,3,22,16,1,6,1,6,2,160
50554251,74047902,RafaArias,2,0,0,0,0,0,0,3,3,5,19,1,9,1,10,2,160
50554251,74047902,raquelcardoso2021240498,2,0,0,0,0,0,0,9,9,49,90,2,11,2,13,2,160
50554251,74047902,MacBoySupreme,2,0,0,0,0,0,0,6,6,47,40,1,9,1,16,2,160
50554251,74047902,salomemonteiro,2,0,0,0,0,0,0,4,4,18,36,1,5,1,7,2,160
50554251,74047902,Beatriz_Silva_2020216164,2,0,0,0,0,0,0,9,9,21,65,27,10,27,12,2,160
50554251,74047902,lauraac03,2,0,0,0,0,0,0,2,2,25,39,1,3,1,3,2,160
50554251,74047902,Sara_Amaral,2,0,0,0,0,0,0,4,4,7,25,2,5,2,5,2,160
50554251,74047902,JoanaFernandes,2,0,0,0,0,0,0,4,4,6,28,1,5,1,7,2,160
50554251,74047902,MiguelFazenda,2,0,0,0,0,0,0,4,4,18,30,1,4,1,4,2,160
50554251,74047902,TiagoHenriques02,2,0,0,0,0,0,0,2,2,10,16,1,3,1,3,2,160
50554251,74047902,Duda_13,2,0,0,0,0,0,0,3,3,13,26,1,4,1,4,2,160
50554251,74047902,martababau,2,0,0,0,0,0,0,4,4,8,26,1,6,1,6,2,160
50554251,74047902,MartimGomesOliveira,2,0,0,0,0,0,0,4,4,10,30,1,5,1,5,2,160
50554251,74047902,Jonas12343J,2,0,0,0,0,0,0,5,5,45,74,3,7,3,13,2,160
50554251,74047902,miguel_miranda20,2,0,0,0,0,0,0,9,9,32,53,22,9,22,18,2,160
50554251,74047902,mshrmoo,2,0,0,0,0,0,0,4,4,20,31,1,4,1,6,2,160
50554251,74047902,ghost1,2,0,0,0,0,0,0,17,17,361,186,13,0,13,79,2,160
50554251,74047902,miguelleopoldoUC,2,0,0,0,0,0,0,15,15,33,103,36,16,36,34,2,160
50554251,74047902,GustaTheCreator,2,0,0,0,0,0,0,8,8,108,61,33,14,33,20,2,160
50554251,74047902,Francisco933,2,0,0,0,0,0,0,1,1,1,6,1,1,1,1,2,160
50554251,74047902,Malbuquerque03,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,160
50554251,74047902,martasqpp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,160
